id,value
Certain conditions originating in the perinatal period.Birth injury.Birth injury to skeleton.Fracture of clavicle due to birth injury,1072290900
Certain conditions originating in the perinatal period.Birth injury.Birth injury to skeleton.Birth injury to long bones,1162389436
Certain conditions originating in the perinatal period.Birth injury.Birth injury to skeleton.Fractures involving multiple body regions due to birth injury,891101703
Certain conditions originating in the perinatal period.Birth injury.Birth injury to other organs,1182876694
Certain conditions originating in the perinatal period.Birth injury.Birth injury to other organs.Birth injury to liver,522954490
Certain conditions originating in the perinatal period.Birth injury.Birth injury to other organs.Birth injury to spleen,2053139308
Certain conditions originating in the perinatal period.Birth injury.Birth injury to other organs.Adrenal haemorrhage due to birth injury,1748536000
Certain conditions originating in the perinatal period.Infections of the foetus or newborn,911707612
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Foetus or newborn affected by maternal infectious diseases,953221469
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Foetus or newborn affected by maternal infectious diseases.Gonorrhoea complicating pregnancy, childbirth or puerperium, affecting foetus or newborn",28935546
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Foetus or newborn affected by maternal infectious diseases.Maternal rubella affecting foetus or newborn,1410567079
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Foetus or newborn affected by maternal infectious diseases.Syphilis complicating pregnancy, childbirth or puerperium, affecting foetus or newborn",33279384
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Foetus or newborn affected by maternal infectious diseases.Tuberculosis complicating pregnancy, childbirth or puerperium, affecting foetus or newborn",2099426466
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Sepsis of foetus or newborn,381388700
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Sepsis of foetus or newborn.Sepsis of foetus or newborn due to streptococcus, group A",1559390111
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Sepsis of foetus or newborn.Sepsis of foetus or newborn due to streptococcus, group B",1050165412
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Sepsis of foetus or newborn.Sepsis of foetus or newborn due to staphylococcus aureus,796843471
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Sepsis of foetus or newborn.Sepsis of foetus or newborn due to Escherichia coli,970687439
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Sepsis of foetus or newborn.Bacterial infection of foetus or newborn due to other and unspecified streptococci,1540590898
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Sepsis of foetus or newborn.Bacterial infection of foetus or newborn due to other and unspecified staphylococci,1244991579
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Sepsis of foetus or newborn.Bacterial infection of foetus or newborn due to anaerobes,1552961115
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Other bacterial infections of the newborn,1935107489
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Other bacterial infections of the newborn.Congenital tuberculosis,576751653
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Other bacterial infections of the newborn.Early congenital syphilis, latent",1926763926
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Other bacterial infections of the newborn.Early congenital syphilis, symptomatic",395565060
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Other bacterial infections of the newborn.Early congenital syphilis, symptomatic.Mucocutaneous early congenital syphilis",711006255
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Other bacterial infections of the newborn.Early congenital syphilis, symptomatic.Mucocutaneous early congenital syphilis.Congenital syphilitic condylomata lata",726266220
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Other bacterial infections of the newborn.Early congenital syphilis, symptomatic.Mucocutaneous early congenital syphilis.Syphilitic pemphigus",1048313178
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Other bacterial infections of the newborn.Early congenital syphilis, symptomatic.Early congenital syphilitic osteochondropathy",302812272
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Other bacterial infections of the newborn.Early congenital syphilis, symptomatic.Congenital syphilitic rhinitis",384870295
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Other bacterial infections of the newborn.Early congenital syphilis, symptomatic.Early congenital syphilitic laryngitis",1078216109
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Other bacterial infections of the newborn.Early congenital syphilis, symptomatic.Early congenital syphilitic pharyngitis",621877896
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Other bacterial infections of the newborn.Early congenital syphilis, symptomatic.Congenital syphilitic pneumonia",859699797
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Other bacterial infections of the newborn.Early congenital syphilis, symptomatic.Congenital syphilitic splenomegaly",313051449
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Other bacterial infections of the newborn.Early congenital syphilis, symptomatic.Congenital syphilitic synovitis",1886891559
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Other bacterial infections of the newborn.Early congenital syphilis, symptomatic.Early congenital syphilitic oculopathy",1142696707
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Other bacterial infections of the newborn.Early congenital syphilis, symptomatic.Early congenital syphilitic oculopathy.Congenital syphilitic chorioretinitis",63089569
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Other bacterial infections of the newborn.Early congenital syphilis, symptomatic.Early congenital syphilitic oculopathy.Congenital syphilitic choroiditis",638580323
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Other bacterial infections of the newborn.Early congenital syphilis, symptomatic.Early congenital visceral syphilis",14436164
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Other bacterial infections of the newborn.Neonatal necrotising fasciitis,1681155693
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Other bacterial infections of the newborn.Neonatal necrotising fasciitis.Neonatal staphylococcal necrotising fasciitis,1403471635
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Other bacterial infections of the newborn.Neonatal necrotising fasciitis.Neonatal streptococcal necrotising fasciitis,773251916
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Other bacterial infections of the newborn.Tetanus neonatorum,2085616610
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Other bacterial infections of the newborn.Tetanus neonatorum.Tetanus omphalitis,2003197433
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Other bacterial infections of the newborn.Neonatal listeriosis,864425294
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Viral infection in the foetus or newborn,1645664101
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Viral infection in the foetus or newborn.Congenital Zika virus infection,755611612
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Viral infection in the foetus or newborn.Congenital Epstein-Barr virus infection,1861788994
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Viral infection in the foetus or newborn.Congenital Varicella Zoster virus infection,2071159826
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Viral infection in the foetus or newborn.Congenital Varicella Zoster virus infection.Foetal varicella syndrome,851814044
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Viral infection in the foetus or newborn.Congenital Varicella Zoster virus infection.Disseminated perinatal varicella,1933420573
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Viral infection in the foetus or newborn.Congenital Varicella Zoster virus infection.Mucocutaneous perinatal varicella,1289766256
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Viral infection in the foetus or newborn.Congenital cytomegalovirus infection,1515465998
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Viral infection in the foetus or newborn.Congenital echovirus infection,1354629557
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Viral infection in the foetus or newborn.Congenital enterovirus infection,1981771784
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Viral infection in the foetus or newborn.Congenital human immunodeficiency virus infection,453730080
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Viral infection in the foetus or newborn.Congenital parvovirus syndrome,648536096
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Viral infection in the foetus or newborn.Congenital rubella syndrome,1059053724
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Viral infection in the foetus or newborn.Congenital rubella syndrome.Congenital pneumonia due to Rubella,1354901847
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Viral infection in the foetus or newborn.Congenital viral hepatitis,1270001765
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Viral infection in the foetus or newborn.Congenital viral hepatitis.Acute congenital viral hepatitis,1669464056
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Viral infection in the foetus or newborn.Congenital viral hepatitis.Congenital Hepatitis B virus infection,70536941
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Viral infection in the foetus or newborn.Congenital viral hepatitis.Congenital hepatitis due to other specified viruses,2091859414
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Viral infection in the foetus or newborn.Congenital viral hepatitis.Congenital Hepatitis C virus infection,2049911925
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Viral infection in the foetus or newborn.Congenital varicella,662161761
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Viral infection in the foetus or newborn.Congenital poliomyelitis,549957715
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Viral infection in the foetus or newborn.Congenital poliomyelitis.Acute congenital poliomyelitis,689613037
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Viral infection in the foetus or newborn.Congenital vaccinia,136323696
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Viral infection in the foetus or newborn.Perinatal Herpes simplex infection,788102641
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Viral infection in the foetus or newborn.Transient neonatal neutropenia due to congenital viral infection,449391956
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Viral infection in the foetus or newborn.Congenital infection due to Lymphocytic choriomeningitis virus,1165866369
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Fungal infection of foetus or newborn,528118622
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Fungal infection of foetus or newborn.Malassezia infection in newborn,1888209399
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Fungal infection of foetus or newborn.Neonatal aspergillosis,1791817517
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Fungal infection of foetus or newborn.Neonatal candidosis,1080592090
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Fungal infection of foetus or newborn.Neonatal candidosis.Invasive neonatal candidosis,1116154797
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Fungal infection of foetus or newborn.Neonatal candidosis.Neonatal mucocutaneous candidosis,1912359477
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Parasitic diseases in the foetus or newborn,1945127438
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Parasitic diseases in the foetus or newborn.Congenital toxoplasmosis,1194018225
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Parasitic diseases in the foetus or newborn.Congenital toxoplasmosis.Congenital toxoplasma encephalitis,499656812
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Parasitic diseases in the foetus or newborn.Congenital toxoplasmosis.Hydrocephalus due to congenital toxoplasmosis,1214391989
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Parasitic diseases in the foetus or newborn.Congenital falciparum malaria,1456330972
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Parasitic diseases in the foetus or newborn.Other congenital malaria,623070032
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites,188684108
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal infections involving eyes or ocular adnexa,268448117
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal infections involving eyes or ocular adnexa.Neonatal conjunctivitis or dacryocystitis,358047372
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal infections involving eyes or ocular adnexa.Neonatal conjunctivitis or dacryocystitis.Neonatal conjunctivitis or dacrocystitis due to bacteria,1339317328
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal infections involving eyes or ocular adnexa.Neonatal conjunctivitis or dacryocystitis.Neonatal conjunctivitis or dacrocystitis due to bacteria.Neonatal conjunctivitis or dacrocystitis due to Pseudomonas,1968840345
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal infections involving eyes or ocular adnexa.Neonatal conjunctivitis or dacryocystitis.Neonatal conjunctivitis or dacrocystitis due to bacteria.Neonatal conjunctivitis or dacrocystitis due to Neisseria gonorrhoeae,1255177601
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal infections involving eyes or ocular adnexa.Neonatal conjunctivitis or dacryocystitis.Neonatal conjunctivitis or dacrocystitis due to virus,16716064
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal infections involving eyes or ocular adnexa.Neonatal conjunctivitis or dacryocystitis.Neonatal conjunctivitis or dacrocystitis due to Chlamydia,1912611421
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal infections involving eyes or ocular adnexa.Neonatal conjunctivitis or dacryocystitis.Neonatal conjunctivitis or dacrocystitis due to Chlamydia.Neonatal conjunctivitis due to Chlamydia,159245683
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal infections involving eyes or ocular adnexa.Neonatal conjunctivitis or dacryocystitis.Neonatal conjunctivitis or dacrocystitis due to Chlamydia.Neonatal dacrocystitis due to Chlamydia,119987759
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal infections involving eyes or ocular adnexa.Neonatal conjunctivitis or dacryocystitis.Neonatal dacryocystitis, not elsewhere classified",1203690696
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal infections involving eyes or ocular adnexa.Neonatal conjunctivitis or dacryocystitis.Neonatal conjunctivitis, not elsewhere classified",303354393
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal infections involving respiratory system,1883767630
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal infections involving respiratory system.Neonatal tracheitis,2040953952
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Omphalitis of newborn,244932428
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Omphalitis of newborn.Neonatal staphylococcal omphalitis,654935539
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Omphalitis of newborn.Neonatal streptococcal omphalitis,698784376
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Omphalitis of newborn.Polymicrobial neonatal omphalitis,379232393
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal infections involving genitourinary system,795847421
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal infections involving genitourinary system.Neonatal urinary tract infection,78758887
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal infections involving genitourinary system.Neonatal infectious mastitis,1880920858
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal infections involving genitourinary system.Neonatal infectious mastitis.Neonatal staphylococcal mastitis,278570125
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal infections involving genitourinary system.Neonatal infectious mastitis.Neonatal streptococcal mastitis,506837766
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal infections involving nervous system,1211767869
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal infections involving nervous system.Neonatal meningitis,1366690608
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal skin infection,2002735219
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal skin infection.Neonatal viral infections involving the skin,483880903
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal skin infection.Neonatal viral infections involving the skin.Disseminated perinatal varicella,1933420573
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal skin infection.Neonatal viral infections involving the skin.Mucocutaneous perinatal varicella,1289766256
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal skin infection.Neonatal viral infections involving the skin.Perinatal Herpes simplex infection,788102641
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal skin infection.Neonatal pyogenic skin infections,756297560
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal skin infection.Neonatal pyogenic skin infections.Neonatal staphylococcal pyoderma,1895917123
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal skin infection.Neonatal pyogenic skin infections.Neonatal staphylococcal pyoderma.Neonatal bullous impetigo,92952472
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal skin infection.Neonatal pyogenic skin infections.Neonatal staphylococcal pyoderma.Neonatal staphylococcal scalded skin syndrome,1582730578
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal skin infection.Neonatal pyogenic skin infections.Neonatal staphylococcal pyoderma.Neonatal staphylococcal mastitis,278570125
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal skin infection.Neonatal pyogenic skin infections.Neonatal staphylococcal pyoderma.Neonatal staphylococcal omphalitis,654935539
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal skin infection.Neonatal pyogenic skin infections.Neonatal staphylococcal pyoderma.Neonatal staphylococcal necrotising fasciitis,1403471635
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal skin infection.Neonatal pyogenic skin infections.Neonatal staphylococcal pyoderma.Neonatal staphylococcal periporitis,1366922754
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal skin infection.Neonatal pyogenic skin infections.Neonatal streptococcal pyoderma,1018587491
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal skin infection.Neonatal pyogenic skin infections.Neonatal streptococcal pyoderma.Neonatal streptococcal mastitis,506837766
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal skin infection.Neonatal pyogenic skin infections.Neonatal streptococcal pyoderma.Neonatal streptococcal omphalitis,698784376
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal skin infection.Neonatal pyogenic skin infections.Neonatal streptococcal pyoderma.Neonatal streptococcal necrotising fasciitis,773251916
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal skin infection.Neonatal pyogenic skin infections.Neonatal pseudomonas skin infection,211104047
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal skin infection.Neonatal pyogenic skin infections.Neonatal pseudomonas skin infection.Neonatal ecthyma gangrenosum,990253137
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal skin infection.Neonatal pyogenic skin infections.Neonatal pseudomonas skin infection.Noma neonatorum,613643406
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal skin infection.Neonatal pyogenic skin infections.Neonatal necrotising fasciitis,1681155693
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal skin infection.Neonatal pyogenic skin infections.Neonatal necrotising fasciitis.Neonatal staphylococcal necrotising fasciitis,1403471635
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal skin infection.Neonatal pyogenic skin infections.Neonatal necrotising fasciitis.Neonatal streptococcal necrotising fasciitis,773251916
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal skin infection.Neonatal fungal infections involving the skin,679424253
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal infections of certain specified sites.Neonatal skin infection.Neonatal fungal infections involving the skin.Neonatal mucocutaneous candidosis,1912359477
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Neonatal hyperbilirubinemia due to red cell hemolysis with infection,492702806
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis,587996426
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Early congenital syphilis,108348777
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Early congenital syphilis.Early congenital syphilis, symptomatic",395565060
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Early congenital syphilis.Early congenital syphilis, symptomatic.Mucocutaneous early congenital syphilis",711006255
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Early congenital syphilis.Early congenital syphilis, symptomatic.Mucocutaneous early congenital syphilis.Congenital syphilitic condylomata lata",726266220
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Early congenital syphilis.Early congenital syphilis, symptomatic.Mucocutaneous early congenital syphilis.Syphilitic pemphigus",1048313178
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Early congenital syphilis.Early congenital syphilis, symptomatic.Early congenital syphilitic osteochondropathy",302812272
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Early congenital syphilis.Early congenital syphilis, symptomatic.Congenital syphilitic rhinitis",384870295
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Early congenital syphilis.Early congenital syphilis, symptomatic.Early congenital syphilitic laryngitis",1078216109
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Early congenital syphilis.Early congenital syphilis, symptomatic.Early congenital syphilitic pharyngitis",621877896
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Early congenital syphilis.Early congenital syphilis, symptomatic.Congenital syphilitic pneumonia",859699797
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Early congenital syphilis.Early congenital syphilis, symptomatic.Congenital syphilitic splenomegaly",313051449
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Early congenital syphilis.Early congenital syphilis, symptomatic.Congenital syphilitic synovitis",1886891559
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Early congenital syphilis.Early congenital syphilis, symptomatic.Early congenital syphilitic oculopathy",1142696707
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Early congenital syphilis.Early congenital syphilis, symptomatic.Early congenital syphilitic oculopathy.Congenital syphilitic chorioretinitis",63089569
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Early congenital syphilis.Early congenital syphilis, symptomatic.Early congenital syphilitic oculopathy.Congenital syphilitic choroiditis",638580323
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Early congenital syphilis.Early congenital syphilis, symptomatic.Early congenital visceral syphilis",14436164
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Early congenital syphilis.Early congenital syphilis, latent",1926763926
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Late congenital syphilis,1685932952
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Late congenital syphilis.Late congenital syphilitic oculopathy,1665042685
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Late congenital syphilis.Late congenital syphilitic oculopathy.Late congenital syphilitic interstitial keratitis,858676642
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Late congenital syphilis.Late congenital syphilitic oculopathy.Late congenital syphilitic optic atrophy,595492502
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Late congenital syphilis.Late congenital syphilitic oculopathy.Late congenital syphilitic chorioretinitis,260060998
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Late congenital syphilis.Late congenital neurosyphilis,282073961
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Late congenital syphilis.Late congenital neurosyphilis.Congenital meningovascular syphilis,1050531198
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Late congenital syphilis.Late congenital neurosyphilis.Late congenital syphilitic meningitis,2041492084
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Late congenital syphilis.Late congenital neurosyphilis.Juvenile syphilis of central nervous system with general paralysis,1645854396
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Late congenital syphilis.Late congenital neurosyphilis.Juvenile syphilis of central nervous system with taboparesis,683712839
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Late congenital syphilis.Late congenital syphilis, symptomatic",2132718683
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Late congenital syphilis.Late congenital syphilis, symptomatic.Late congenital syphilitic encephalitis",2065723267
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Late congenital syphilis.Late congenital syphilis, symptomatic.Late congenital syphilitic polyneuropathy",1516230030
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Late congenital syphilis.Late congenital syphilis, symptomatic.Late congenital syphilitic sensorineural deafness",33402099
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Late congenital syphilis.Late congenital syphilis, symptomatic.Late congenital cardiovascular syphilis",440549475
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Late congenital syphilis.Late congenital syphilis, symptomatic.Late congenital syphilitic osteochondropathy",1556920589
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Late congenital syphilis.Late congenital syphilis, symptomatic.Late congenital syphilitic arthropathy",848842350
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Late congenital syphilis.Late congenital syphilis, symptomatic.Gummatous late congenital syphilis",952209928
"Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital syphilis.Late congenital syphilis.Late congenital syphilis, latent",20350466
Certain conditions originating in the perinatal period.Infections of the foetus or newborn.Congenital Lyme borreliosis,756596252
Certain conditions originating in the perinatal period.Haemorrhagic or haematological disorders of foetus or newborn,1800910986
Certain conditions originating in the perinatal period.Haemorrhagic or haematological disorders of foetus or newborn.Foetal blood loss,737177485
Certain conditions originating in the perinatal period.Haemorrhagic or haematological disorders of foetus or newborn.Foetal blood loss.Foetal blood loss from vasa praevia,2034578371
Certain conditions originating in the perinatal period.Haemorrhagic or haematological disorders of foetus or newborn.Foetal blood loss.Foetal blood loss from ruptured cord,470744663
Certain conditions originating in the perinatal period.Haemorrhagic or haematological disorders of foetus or newborn.Foetal blood loss.Foetal blood loss from placenta,1755557546
Certain conditions originating in the perinatal period.Haemorrhagic or haematological disorders of foetus or newborn.Foetal blood loss.Haemorrhage into co-twin,233333564
Certain conditions originating in the perinatal period.Haemorrhagic or haematological disorders of foetus or newborn.Foetal blood loss.Haemorrhage into maternal circulation,2114384040
