id,value
Diseases of the ear or mastoid process.Diseases of inner ear.Episodic vestibular syndrome.Benign positional paroxysmal vertigo,1300772836 
Diseases of the ear or mastoid process.Diseases of inner ear.Episodic vestibular syndrome.Benign positional paroxysmal vertigo.Benign positional paroxysmal vertigo posterior canal,1358021024 
Diseases of the ear or mastoid process.Diseases of inner ear.Episodic vestibular syndrome.Benign positional paroxysmal vertigo.Benign positional paroxysmal vertigo lateral canal,57164298 
Diseases of the ear or mastoid process.Diseases of inner ear.Episodic vestibular syndrome.Benign paroxysmal vertigo of childhood,1556526546 
Diseases of the ear or mastoid process.Diseases of inner ear.Episodic vestibular syndrome.Superior canal dehiscence syndrome,144677326 
Diseases of the ear or mastoid process.Diseases of inner ear.Episodic vestibular syndrome.Disembarkment syndrome,459420954 
Diseases of the ear or mastoid process.Diseases of inner ear.Episodic vestibular syndrome.Autoimmune inner ear disease,1392879169 
Diseases of the ear or mastoid process.Diseases of inner ear.Episodic vestibular syndrome.Vestibular paroxysmia,1022631146 
Diseases of the ear or mastoid process.Diseases of inner ear.Episodic vestibular syndrome.Secondary episodic vestibular syndrome,1822029987 
Diseases of the ear or mastoid process.Diseases of inner ear.Episodic vestibular syndrome.Secondary episodic vestibular syndrome.Episodic vestibular syndrome due to cerebrovascular disease,376638674 
Diseases of the ear or mastoid process.Diseases of inner ear.Episodic vestibular syndrome.Secondary episodic vestibular syndrome.Episodic vestibular syndrome due to diseases of the circulatory system,1283813903 
Diseases of the ear or mastoid process.Diseases of inner ear.Episodic vestibular syndrome.Secondary episodic vestibular syndrome.Episodic vestibular syndrome due to orthostatic hypotension,694083514 
Diseases of the ear or mastoid process.Diseases of inner ear.Episodic vestibular syndrome.Secondary episodic vestibular syndrome.Episodic vestibular syndrome due to anxiety or fear-related disorders,108343066 
Diseases of the ear or mastoid process.Diseases of inner ear.Episodic vestibular syndrome.Secondary episodic vestibular syndrome.Episodic vestibular syndrome due to a depressive episode,217614454 
Diseases of the ear or mastoid process.Diseases of inner ear.Episodic vestibular syndrome.Vertiginous syndromes,1545790848 
Diseases of the ear or mastoid process.Diseases of inner ear.Chronic vestibular syndrome,579898286 
Diseases of the ear or mastoid process.Diseases of inner ear.Chronic vestibular syndrome.Persistent Postural-Perceptual Dizziness,2005792829 
Diseases of the ear or mastoid process.Diseases of inner ear.Chronic vestibular syndrome.Chronic unilateral idiopathic vestibulopathy,1980922887 
Diseases of the ear or mastoid process.Diseases of inner ear.Chronic vestibular syndrome.Persistent unilateral vestibulopathy after vestibular neuronitis,2090851179 
Diseases of the ear or mastoid process.Diseases of inner ear.Chronic vestibular syndrome.Unilateral vestibulopathy due to schwannoma,2015513941 
Diseases of the ear or mastoid process.Diseases of inner ear.Chronic vestibular syndrome.Unilateral vestibulopathy after medical intervention,502915296 
Diseases of the ear or mastoid process.Diseases of inner ear.Chronic vestibular syndrome.Chronic bilateral vestibulopathy,638882370 
Diseases of the ear or mastoid process.Diseases of inner ear.Chronic vestibular syndrome.Chronic bilateral vestibulopathy.Chronic idiopathic bilateral vestibulopathy,393048154 
Diseases of the ear or mastoid process.Diseases of inner ear.Chronic vestibular syndrome.Chronic bilateral vestibulopathy.Chronic bilateral vestibulopathy due to ototoxic agents,1570035621 
Diseases of the ear or mastoid process.Diseases of inner ear.Chronic vestibular syndrome.Chronic bilateral vestibulopathy.Chronic bilateral vestibulopathy due to bilateral schwannoma,1461285065 
Diseases of the ear or mastoid process.Diseases of inner ear.Chronic vestibular syndrome.Chronic bilateral vestibulopathy.Chronic bilateral vestibulopathy after meningitis,1217370493 
Diseases of the ear or mastoid process.Diseases of inner ear.Otosclerosis,1242649410 
"Diseases of the ear or mastoid process.Diseases of inner ear.Otosclerosis.Otosclerosis involving oval window, nonobliterative",876294903 
"Diseases of the ear or mastoid process.Diseases of inner ear.Otosclerosis.Otosclerosis involving oval window, obliterative",1366359907 
Diseases of the ear or mastoid process.Diseases of inner ear.Otosclerosis.Cochlear otosclerosis,635285404 
Diseases of the ear or mastoid process.Diseases of inner ear.Otosclerosis.Cochlear otosclerosis.Otosclerosis involving otic capsule,844933646 
Diseases of the ear or mastoid process.Diseases of inner ear.Disorders of vestibular function,794468052 
Diseases of the ear or mastoid process.Diseases of inner ear.Disorders of vestibular function.Idiopathic bilateral vestibulopathy,1394072237 
Diseases of the ear or mastoid process.Diseases of inner ear.Disorders of vestibular function.Other peripheral vertigo,1550756489 
Diseases of the ear or mastoid process.Diseases of inner ear.Disorders of vestibular function.Other peripheral vertigo.Auditory vertigo,213551174 
Diseases of the ear or mastoid process.Diseases of inner ear.Disorders of vestibular function.Other peripheral vertigo.Aural vertigo,1003847521 
Diseases of the ear or mastoid process.Diseases of inner ear.Disorders of vestibular function.Other peripheral vertigo.Lermoyez syndrome,723510999 
Diseases of the ear or mastoid process.Diseases of inner ear.Disorders of vestibular function.Other peripheral vertigo.Otogenic vertigo,1421950298 
Diseases of the ear or mastoid process.Diseases of inner ear.Disorders of vestibular function.Otolith syndrome,1763009503 
Diseases of the ear or mastoid process.Diseases of inner ear.Labyrinthine fistula,1358389085 
Diseases of the ear or mastoid process.Diseases of inner ear.Labyrinthine fistula.Semicircular canal fistula,1804067902 
Diseases of the ear or mastoid process.Diseases of inner ear.Labyrinthine dysfunction,609882020 
Diseases of the ear or mastoid process.Diseases of inner ear.Labyrinthine dysfunction.Hypersensitivity of labyrinth,341393329 
Diseases of the ear or mastoid process.Diseases of inner ear.Labyrinthine dysfunction.Hypofunction of labyrinth,1808116960 
Diseases of the ear or mastoid process.Diseases of inner ear.Labyrinthine dysfunction.Labyrinth imbalance,811998337 
Diseases of the ear or mastoid process.Diseases of inner ear.Labyrinthine dysfunction.Labyrinth irritation,508209023 
Diseases of the ear or mastoid process.Diseases of inner ear.Noise effects on inner ear,1091682870 
Diseases of the ear or mastoid process.Diseases of inner ear.Cochlea degeneration,1483182375 
Diseases of the ear or mastoid process.Diseases of inner ear.Cochlea haemorrhage,1344888106 
Diseases of the ear or mastoid process.Diseases of inner ear.Labyrinth caries,1611269480 
Diseases of the ear or mastoid process.Diseases of inner ear.Labyrinth haemorrhage,1923780431 
Diseases of the ear or mastoid process.Diseases of inner ear.Osseous labyrinth degeneration,1268167100 
Diseases of the ear or mastoid process.Diseases of inner ear.Congestive labyrinth,1740274772 
Diseases of the ear or mastoid process.Diseases of inner ear.Congenital mixed conductive and sensorineural hearing loss,72426245 
Diseases of the ear or mastoid process.Diseases of inner ear.Congenital sensorineural hearing loss,985071949 
Diseases of the ear or mastoid process.Disorders with hearing impairment,601591344 
Diseases of the ear or mastoid process.Disorders with hearing impairment.Congenital hearing impairment,1154032108 
Diseases of the ear or mastoid process.Disorders with hearing impairment.Congenital hearing impairment.Congenital conductive hearing loss,240285431 
Diseases of the ear or mastoid process.Disorders with hearing impairment.Congenital hearing impairment.Congenital sensorineural hearing loss,985071949 
Diseases of the ear or mastoid process.Disorders with hearing impairment.Congenital hearing impairment.Congenital mixed conductive and sensorineural hearing loss,72426245 
Diseases of the ear or mastoid process.Disorders with hearing impairment.Acquired hearing impairment,500439897 
Diseases of the ear or mastoid process.Disorders with hearing impairment.Acquired hearing impairment.Acquired conductive hearing loss,606147016 
Diseases of the ear or mastoid process.Disorders with hearing impairment.Acquired hearing impairment.Acquired sensorineural hearing loss,1351369017 
Diseases of the ear or mastoid process.Disorders with hearing impairment.Acquired hearing impairment.Acquired mixed conductive and sensorineural hearing loss,847531974 
Diseases of the ear or mastoid process.Disorders with hearing impairment.Certain specified hearing impairment,2023741133 
Diseases of the ear or mastoid process.Disorders with hearing impairment.Certain specified hearing impairment.Ototoxic hearing loss,953801031 
Diseases of the ear or mastoid process.Disorders with hearing impairment.Certain specified hearing impairment.Presbycusis,1569854675 
Diseases of the ear or mastoid process.Disorders with hearing impairment.Certain specified hearing impairment.Sudden idiopathic hearing loss,692012078 
"Diseases of the ear or mastoid process.Disorders with hearing impairment.Certain specified hearing impairment.Deaf mutism, not elsewhere classified",1282705848 
Diseases of the ear or mastoid process.Disorders with hearing impairment.Certain specified hearing impairment.Auditory fatigue deafness,1116329731 
Diseases of the ear or mastoid process.Disorders with hearing impairment.Certain specified hearing impairment.Auditory processing disorder,506453454 
Diseases of the ear or mastoid process.Disorders with hearing impairment.Certain specified hearing impairment.Nonorganic hearing loss,52594321 
Diseases of the ear or mastoid process.Disorders with hearing impairment.Certain specified hearing impairment.Hereditary hearing loss,703718321 
Diseases of the ear or mastoid process.Disorders with hearing impairment.Certain specified hearing impairment.Auditory synaptopathy or neuropathy,1068894572 
Diseases of the ear or mastoid process.Disorders with hearing impairment.Deafness not otherwise specified,947280473 
Diseases of the ear or mastoid process.Disorders with hearing impairment.Deafness not otherwise specified.High frequency deafness,526692047 
Diseases of the ear or mastoid process.Disorders with hearing impairment.Deafness not otherwise specified.Low frequency deafness,1342663764 
Diseases of the ear or mastoid process.Disorders with hearing impairment.Deafness not otherwise specified.Complete deafness,816490239 
Diseases of the ear or mastoid process.Disorders with hearing impairment.Deafness not otherwise specified.Partial deafness,1346708662 
Diseases of the ear or mastoid process.Disorders with hearing impairment.Deafness not otherwise specified.Central hearing loss,1513090105 
"Diseases of the ear or mastoid process.Disorders of ear, not elsewhere classified",1769556904 
"Diseases of the ear or mastoid process.Disorders of ear, not elsewhere classified.Otalgia or effusion of ear",204637746 
"Diseases of the ear or mastoid process.Disorders of ear, not elsewhere classified.Otalgia or effusion of ear.Otorrhoea",1544926445 
"Diseases of the ear or mastoid process.Disorders of ear, not elsewhere classified.Otalgia or effusion of ear.Otorrhagia",683205650 
"Diseases of the ear or mastoid process.Disorders of ear, not elsewhere classified.Otalgia or effusion of ear.Otalgia",962492793 
"Diseases of the ear or mastoid process.Disorders of ear, not elsewhere classified.Otalgia or effusion of ear.Otalgia.Mastoid pain",34052926 
"Diseases of the ear or mastoid process.Disorders of ear, not elsewhere classified.Degenerative or vascular disorders of ear",631681528 
"Diseases of the ear or mastoid process.Disorders of ear, not elsewhere classified.Transient ischaemic deafness",806559954 
"Diseases of the ear or mastoid process.Disorders of ear, not elsewhere classified.Other abnormal auditory perceptions",876620947 
"Diseases of the ear or mastoid process.Disorders of ear, not elsewhere classified.Other abnormal auditory perceptions.Auditory recruitment, abnormal growth of loudness",1461381295 
"Diseases of the ear or mastoid process.Disorders of ear, not elsewhere classified.Other abnormal auditory perceptions.Auditory threshold shift",1778174695 
"Diseases of the ear or mastoid process.Disorders of ear, not elsewhere classified.Other abnormal auditory perceptions.Diplacusis",152258734 
"Diseases of the ear or mastoid process.Disorders of ear, not elsewhere classified.Other abnormal auditory perceptions.Dysacusis",1493408531 
"Diseases of the ear or mastoid process.Disorders of ear, not elsewhere classified.Other abnormal auditory perceptions.Hyperacusis",652034206 
"Diseases of the ear or mastoid process.Disorders of ear, not elsewhere classified.Disorders of acoustic nerve",1359732999 
"Diseases of the ear or mastoid process.Disorders of ear, not elsewhere classified.Disorders of acoustic nerve.Acoustic neuritis",332387707 
"Diseases of the ear or mastoid process.Disorders of ear, not elsewhere classified.Disorders of acoustic nerve.Acoustic neuritis.Acoustic neuritis in infectious and parasitic diseases",517980346 
"Diseases of the ear or mastoid process.Disorders of ear, not elsewhere classified.Disorders of acoustic nerve.Acoustic neuritis.Acoustic neuritis in infectious and parasitic diseases.Late syphilitic acoustic neuritis",327066330 
"Diseases of the ear or mastoid process.Disorders of ear, not elsewhere classified.Disorders of acoustic nerve.Eighth cranial nerve paralysis",2023139455 
"Diseases of the ear or mastoid process.Disorders of ear, not elsewhere classified.Atrophy ear",1167829701 
Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process,2145129894 
Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Recurrent cholesteatoma of postmastoidectomy cavity,36112441 
Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Mucosal cyst of postmastoidectomy cavity,593239689 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified",383104340 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising following infusion, transfusion or therapeutic injection, not elsewhere classified",286694084 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising following infusion, transfusion or therapeutic injection, not elsewhere classified.Air embolism following infusion, transfusion or therapeutic injection",495052649 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising following infusion, transfusion or therapeutic injection, not elsewhere classified.ABO incompatibility reaction",1764538264 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising following infusion, transfusion or therapeutic injection, not elsewhere classified.Rh incompatibility reaction",448930820 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising following infusion, transfusion or therapeutic injection, not elsewhere classified.Other serum reactions",186956137 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising following infusion, transfusion or therapeutic injection, not elsewhere classified.Other serum reactions.Serum sickness vasculitis",340796962 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising following infusion, transfusion or therapeutic injection, not elsewhere classified.Other serum reactions.Allergic reaction to serum",760903979 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising following infusion, transfusion or therapeutic injection, not elsewhere classified.Other serum reactions.Complications of vaccination, protein sickness",331111267 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising following infusion, transfusion or therapeutic injection, not elsewhere classified.Other serum reactions.Complications of vaccination, serum reaction",1190374700 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising following infusion, transfusion or therapeutic injection, not elsewhere classified.Other serum reactions.Vaccination encephalopathy",1091293511 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising following infusion, transfusion or therapeutic injection, not elsewhere classified.Other serum reactions.Serum rash",979934456 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising following infusion, transfusion or therapeutic injection, not elsewhere classified.Other serum reactions.Serum sickness",715261250 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified",1952274258 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified.Haemorrhage or haematoma complicating a procedure, not elsewhere classified",24719336 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified.Haemorrhage or haematoma complicating a procedure, not elsewhere classified.Haematoma of surgical wound of skin",1953940269 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified.Haemorrhage or haematoma complicating a procedure, not elsewhere classified.Haemorrhage and haematoma of eye or ocular adnexa complicating a procedure",388619421 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified.Haemorrhage or haematoma complicating a procedure, not elsewhere classified.Haemorrhage and haematoma of eye or ocular adnexa complicating a procedure.Intraoperative haemorrhage and haematoma of eye or ocular adnexa complicating an ophthalmic procedure",141578367 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified.Haemorrhage or haematoma complicating a procedure, not elsewhere classified.Haemorrhage and haematoma of eye or ocular adnexa complicating a procedure.Intraoperative haemorrhage and haematoma of eye or ocular adnexa complicating other procedure",2094858370 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified.Haemorrhage or haematoma complicating a procedure, not elsewhere classified.Haemorrhage and haematoma of eye or ocular adnexa complicating a procedure.Postprocedural haemorrhage or haematoma of eye or ocular adnexa following a procedure",114246136 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified.Haemorrhage or haematoma complicating a procedure, not elsewhere classified.Haemorrhage and haematoma of eye or ocular adnexa complicating a procedure.Postprocedural haemorrhage or haematoma of eye or ocular adnexa following a procedure.Postprocedural haemorrhage or haematoma of eye or ocular adnexa following other procedure",749236044 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified.Haemorrhage or haematoma complicating a procedure, not elsewhere classified.Pacemaker or implantable cardioverter defibrillator pocket haematoma",265961961 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified.Haemorrhage or haematoma complicating a procedure, not elsewhere classified.Bleeding tooth socket",2116843740 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified.Haemorrhage or haematoma complicating a procedure, not elsewhere classified.Haematoma of obstetric wound",770589974 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified.Haemorrhage or haematoma complicating a procedure, not elsewhere classified.Haematoma of obstetric wound.Haematoma of episiotomy",2125669949 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified.Disruption of operation wound, not elsewhere classified",1976860439 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified.Disruption of operation wound, not elsewhere classified.Disruption of caesarean section wound",1007212671 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified.Disruption of operation wound, not elsewhere classified.Disruption of perineal obstetric wound",1497568747 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified.Disruption of operation wound, not elsewhere classified.Disruption of perineal obstetric wound.Disruption of perineal laceration repair in the puerperium",1255711513 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified.Disruption of operation wound, not elsewhere classified.Disruption of perineal obstetric wound.Disruption of episiotomy wound",889616536 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified.Surgical site infection",1634086968 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified.Surgical site infection.Superficial incisional site infection",75951638 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified.Surgical site infection.Deep incisional site infection",1273310349 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified.Surgical site infection.Organ or organ space surgical site infection",1707710323 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified.Surgical site infection.Local complication at access site of cardiac catheterisation",1302643905 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified.Surgical site infection.Postprocedural abscess",326501889 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified.Surgical site infection.Postprocedural stitch abscess",62693303 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified.Surgical site infection.Infection of obstetric surgical wound",194200207 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified.Surgical site infection.Infection of obstetric surgical wound.Infected caesarean section wound following delivery",280584458 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified.Surgical site infection.Infection of obstetric surgical wound.Infected perineal repair following delivery",1162946357 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified.Surgical site infection.Infection of obstetric surgical wound.Infected perineal repair following delivery.Episiotomy infection",1158901717 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified.Postsurgical leak",1302613751 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified.Postsurgical leak.Postsurgical air leak",264572344 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified.Postsurgical leak.Postsurgical bile leak",1858616371 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified.Postsurgical leak.Insufficiency of anastomosis",998754942 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified.Postsurgical leak.Postsurgical anastomosis leak",1688232911 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified.Seroma following surgical procedure",949926190 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Injury or harm arising from a procedure, not elsewhere classified.Surgical emphysema",1912991285 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Dysfunction or complication of pacemaker, pacemaker lead or implantable cardioverter defibrillator, not elsewhere classified",145841876 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Dysfunction or complication of pacemaker, pacemaker lead or implantable cardioverter defibrillator, not elsewhere classified.Pacemaker or implantable cardioverter defibrillator complication",135357495 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Dysfunction or complication of pacemaker, pacemaker lead or implantable cardioverter defibrillator, not elsewhere classified.Pacemaker or implantable cardioverter defibrillator complication.Pacemaker mediated tachycardia",616836624 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Dysfunction or complication of pacemaker, pacemaker lead or implantable cardioverter defibrillator, not elsewhere classified.Pacemaker or implantable cardioverter defibrillator complication.Pacemaker or implantable cardioverter defibrillator pocket erosion",1001865004 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Dysfunction or complication of pacemaker, pacemaker lead or implantable cardioverter defibrillator, not elsewhere classified.Pacemaker or implantable cardioverter defibrillator complication.Pacemaker or implantable cardioverter defibrillator pocket erosion.Implantable cardioverter defibrillator pocket erosion",1587853089 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Dysfunction or complication of pacemaker, pacemaker lead or implantable cardioverter defibrillator, not elsewhere classified.Pacemaker or implantable cardioverter defibrillator complication.Pacemaker or implantable cardioverter defibrillator pocket erosion.Pacemaker pocket erosion",655550293 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Dysfunction or complication of pacemaker, pacemaker lead or implantable cardioverter defibrillator, not elsewhere classified.Pacemaker or implantable cardioverter defibrillator complication.Pacemaker or implantable cardioverter defibrillator pocket muscle stimulation",2138155146 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Dysfunction or complication of pacemaker, pacemaker lead or implantable cardioverter defibrillator, not elsewhere classified.Pacemaker or implantable cardioverter defibrillator complication.Infection due to pacemaker or implantable cardioverter defibrillator",1871888610 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Dysfunction or complication of pacemaker, pacemaker lead or implantable cardioverter defibrillator, not elsewhere classified.Pacemaker or implantable cardioverter defibrillator complication.Infection due to pacemaker or implantable cardioverter defibrillator.Infection due to implantable cardioverter defibrillator",1392805517 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Dysfunction or complication of pacemaker, pacemaker lead or implantable cardioverter defibrillator, not elsewhere classified.Pacemaker or implantable cardioverter defibrillator complication.Infection due to pacemaker or implantable cardioverter defibrillator.Infection due to pacemaker",1992940367 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Dysfunction or complication of pacemaker, pacemaker lead or implantable cardioverter defibrillator, not elsewhere classified.Pacemaker or implantable cardioverter defibrillator complication.Pacemaker or implantable cardioverter defibrillator phrenic nerve stimulation",1157848596 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Dysfunction or complication of pacemaker, pacemaker lead or implantable cardioverter defibrillator, not elsewhere classified.Pacemaker or implantable cardioverter defibrillator complication.Pacemaker-induced cardiomyopathy",334355127 
"Diseases of the ear or mastoid process.Postprocedural disorders of ear or mastoid process.Injury or harm arising from surgical or medical care, not elsewhere classified.Dysfunction or complication of pacemaker, pacemaker lead or implantable cardioverter defibrillator, not elsewhere classified.Pacemaker or implantable cardioverter defibrillator dysfunction",714258004 
