id,value
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Chlamydia.Sexually transmissible infections due to chlamydia.Non-ulcerative sexually transmitted chlamydial infection.Chlamydial infection of pharynx,928096938 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Chlamydia.Sexually transmissible infections due to chlamydia.Non-ulcerative sexually transmitted chlamydial infection.Intestinal chlamydiasis,491122958 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Chlamydia.Sexually transmissible infections due to chlamydia.Non-ulcerative sexually transmitted chlamydial infection.Intestinal chlamydiasis.Chlamydial colitis,1151048447 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Clostridium,469956569 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Clostridium.Infections due to Clostridium tetani,1596317228 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Clostridium.Infections due to Clostridium tetani.Tetanus,1793762788 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Clostridium.Infections due to Clostridium tetani.Tetanus.Cephalic tetanus,1816994419 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Clostridium.Infections due to Clostridium tetani.Obstetrical tetanus,262236278 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Clostridium.Infections due to Clostridium tetani.Obstetrical tetanus.Tetanus with abortion or ectopic gestation,1386938427 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Clostridium.Infections due to Clostridium tetani.Tetanus neonatorum,2085616610 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Clostridium.Infections due to Clostridium tetani.Tetanus neonatorum.Tetanus omphalitis,2003197433 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Clostridium.Infections due to Clostridium botulinum,1155216244 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Clostridium.Infections due to Clostridium botulinum.Botulism,78422942 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Clostridium.Infections due to Clostridium botulinum.Botulism.Foodborne intoxication by botulinum toxin,2033726602 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Clostridium.Infections due to Clostridium botulinum.Botulism.Other forms of botulism,1393712712 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Clostridium.Infections due to Clostridium botulinum.Botulism.Other forms of botulism.Inhalational botulism,1881625139 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Clostridium.Infections due to Clostridium botulinum.Botulism.Other forms of botulism.Iatrogenic botulism,230654666 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Clostridium.Infections due to Clostridium botulinum.Botulism.Other forms of botulism.Wound botulism,1674998448 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Clostridium.Infections due to Clostridium botulinum.Botulism.Other forms of botulism.Adult intestinal botulism,1601222948 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Clostridium.Infections due to Clostridium botulinum.Botulism.Other forms of botulism.Infant intestinal botulism,2113104711 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Clostridium.Infections due to Clostridium botulinum.Botulism.Other forms of botulism.Toxin-mediated infectious botulism,1373611689 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Clostridium.Infections due to Clostridium botulinum.Botulism.Disorders of the neuromuscular junction in botulism,1964734963 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Clostridium.Infections due to Clostridium perfringens,882597226 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Clostridium.Infections due to Clostridium perfringens.Foodborne Clostridium perfringens intoxication,1879176035 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Clostridium.Infections due to Clostridium perfringens.Gas gangrene,1920227791 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Clostridium.Infections due to Clostridium difficile,941543084 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Clostridium.Infections due to Clostridium difficile.Foodborne Clostridium difficile intoxication,898030024 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Clostridium.Infections due to Clostridium difficile.Enterocolitis due to Clostridium difficile,250688797 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Clostridium.Infections due to Clostridium difficile.Enterocolitis due to Clostridium difficile.Pseudomembranous colitis,2114593305 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Corynebacterium,534237985 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Corynebacterium.Diphtheria,508032285 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Corynebacterium.Diphtheria.Pharyngeal or tonsillar diphtheria,1347332965 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Corynebacterium.Diphtheria.Pharyngeal or tonsillar diphtheria.Tonsillar diphtheria,1649693135 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Corynebacterium.Diphtheria.Pharyngeal or tonsillar diphtheria.Diphtheria of the pharynx,1201212429 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Corynebacterium.Diphtheria.Pharyngeal or tonsillar diphtheria.Postdiphtheritic paralysis of uvula,1736804001 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Corynebacterium.Diphtheria.Nasal diphtheria,889546481 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Corynebacterium.Diphtheria.Laryngeal diphtheria,1101542926 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Corynebacterium.Diphtheria.Laryngeal diphtheria.Diphtheritic croup,603101098 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Corynebacterium.Diphtheria.Cutaneous diphtheria,618920860 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Corynebacterium.Diphtheria.Primary ocular diphtheria,1230118105 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Corynebacterium.Diphtheria.Complications of diphtheria,1590242739 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Corynebacterium.Diphtheria.Complications of diphtheria.Diphtheritic cardiomyopathy,811650032 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Corynebacterium.Diphtheria.Complications of diphtheria.Diphtheritic myocarditis,1165221541 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Corynebacterium.Diphtheria.Complications of diphtheria.Diphtheritic renal tubular necrosis,1113648025 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Corynebacterium.Diphtheria.Complications of diphtheria.Diphtheritic cystitis,943460530 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Corynebacterium.Diphtheria.Complications of diphtheria.Diphtheritic peritonitis,114963194 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Corynebacterium.Diphtheria.Complications of diphtheria.Diphtheritic stomatitis,653261498 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Corynebacterium.Diphtheria.Complications of diphtheria.Diphtheritic tracheitis,319669856 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Corynebacterium.Diphtheria.Complications of diphtheria.Neurological complication of diphtheria,918592412 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Corynebacterium.Diphtheria.Complications of diphtheria.Neurological complication of diphtheria.Diphtheritic polyneuritis,499563815 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Corynebacterium.Erythrasma,272312002 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Corynebacterium.Axillary trichomycosis,1446967674 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Corynebacterium.Trichomycosis pubis,162014550 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Coxiella,199505291 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Coxiella.Q fever,2113860626 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Coxiella.Q fever.Pneumonia in Q fever,1958529348 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Coxiella.Q fever.Cardiac Q fever,494575983 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Coxiella.Q fever.Cardiac Q fever.Q fever endocarditis,597459751 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Ehrlichia,2004177199 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Ehrlichia.Ehrlichiosis,1116297863 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Ehrlichia.Rickettsiosis due to Ehrlichia sennetsu,1070656569 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Enterobacter,2106962564 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Enterobacter.Enteritis due to Enterobacter,1151962231 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Enterobacter.Pneumonia due to Enterobacter,1714052626 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Enterobacter.Meningitis due to Enterobacter,1134273059 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Enterococcus,2031737004 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Enterococcus.Meningitis due to Enterococcus,497267982 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Enterococcus.Enterococcal gastritis,1124880611 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Erysipelothrix,802259952 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Erysipelothrix.Erysipeloid,1233304838 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Erysipelothrix.Erysipeloid.Cutaneous erysipeloid,1376753221 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Erysipelothrix.Erysipeloid.Cutaneous erysipeloid.Localised cutaneous erysipeloid,1079281750 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Erysipelothrix.Erysipeloid.Cutaneous erysipeloid.Disseminated cutaneous erysipeloid,1693620146 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Erysipelothrix.Erysipeloid.Sepsis due to Erysipelothrix,867834818 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia,765285688 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Intestinal infections due to Escherichia coli,344162786 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Intestinal infections due to Escherichia coli.Enteropathogenic Escherichia coli infection,2099226249 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Intestinal infections due to Escherichia coli.Enteropathogenic Escherichia coli infection.Enteritis in enteropathogenic Escherichia coli infection,1316031944 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Intestinal infections due to Escherichia coli.Enteropathogenic Escherichia coli infection.Colitis in enteropathogenic Escherichia coli infection,461412451 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Intestinal infections due to Escherichia coli.Enterotoxigenic Escherichia coli infection,408185629 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Intestinal infections due to Escherichia coli.Enterotoxigenic Escherichia coli infection.Enteritis in enterotoxigenic Escherichia coli infection,389125444 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Intestinal infections due to Escherichia coli.Enterotoxigenic Escherichia coli infection.Colitis in enterotoxigenic Escherichia coli infection,862390848 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Intestinal infections due to Escherichia coli.Enteroinvasive Escherichia coli infection,1828273122 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Intestinal infections due to Escherichia coli.Enteroinvasive Escherichia coli infection.Enteritis in enteroinvasive Escherichia coli infection,987079843 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Intestinal infections due to Escherichia coli.Enteroinvasive Escherichia coli infection.Colitis in enteroinvasive Escherichia coli infection,645396827 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Intestinal infections due to Escherichia coli.Enterohaemorrhagic Escherichia coli infection,162723448 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Intestinal infections due to Escherichia coli.Enterohaemorrhagic Escherichia coli infection.Enteritis in enterohaemorrhagic Escherichia coli infection,931582784 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Intestinal infections due to Escherichia coli.Enterohaemorrhagic Escherichia coli infection.Colitis in enterohaemorrhagic Escherichia coli infection,525060016 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Intestinal infections due to Escherichia coli.Enteroaggregative Escherichia coli infection,950749043 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Intestinal infections due to Escherichia coli.Bacterial colitis due to Escherichia coli,374645015 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Intestinal infections due to Escherichia coli.Bacterial colitis due to Escherichia coli.Colitis in enteropathogenic Escherichia coli infection,461412451 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Intestinal infections due to Escherichia coli.Bacterial colitis due to Escherichia coli.Colitis in enterotoxigenic Escherichia coli infection,862390848 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Intestinal infections due to Escherichia coli.Bacterial colitis due to Escherichia coli.Colitis in enteroinvasive Escherichia coli infection,645396827 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Intestinal infections due to Escherichia coli.Bacterial colitis due to Escherichia coli.Colitis in enterohaemorrhagic Escherichia coli infection,525060016 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Intestinal infections due to Escherichia coli.Bacterial enteritis due to Escherichia coli,1301112226 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Intestinal infections due to Escherichia coli.Bacterial enteritis due to Escherichia coli.Enteritis in enteropathogenic Escherichia coli infection,1316031944 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Intestinal infections due to Escherichia coli.Bacterial enteritis due to Escherichia coli.Enteritis in enterotoxigenic Escherichia coli infection,389125444 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Intestinal infections due to Escherichia coli.Bacterial enteritis due to Escherichia coli.Enteritis in enteroinvasive Escherichia coli infection,987079843 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Intestinal infections due to Escherichia coli.Bacterial enteritis due to Escherichia coli.Enteritis in enterohaemorrhagic Escherichia coli infection,931582784 
"Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Urinary tract infection, site not specified, due to Escherichia coli",905570639 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Meningitis due to Escherichia coli,1855224446 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Pneumonia due to Escherichia coli,680186620 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Pneumonia due to Escherichia coli.Congenital pneumonia due to Escherichia coli,264747265 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Pneumonia due to Escherichia coli.Early-onset pneumonia due to Escherichia coli,1217905496 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Pneumonia due to Escherichia coli.Late-onset pneumonia due to Escherichia coli,1884466761 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Bacterial enteritis due to Escherichia coli,1301112226 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Bacterial enteritis due to Escherichia coli.Enteritis in enteropathogenic Escherichia coli infection,1316031944 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Bacterial enteritis due to Escherichia coli.Enteritis in enterotoxigenic Escherichia coli infection,389125444 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Bacterial enteritis due to Escherichia coli.Enteritis in enteroinvasive Escherichia coli infection,987079843 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Bacterial enteritis due to Escherichia coli.Enteritis in enterohaemorrhagic Escherichia coli infection,931582784 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Bacterial colitis due to Escherichia coli,374645015 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Bacterial colitis due to Escherichia coli.Colitis in enteropathogenic Escherichia coli infection,461412451 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Bacterial colitis due to Escherichia coli.Colitis in enterotoxigenic Escherichia coli infection,862390848 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Bacterial colitis due to Escherichia coli.Colitis in enteroinvasive Escherichia coli infection,645396827 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Escherichia.Bacterial colitis due to Escherichia coli.Colitis in enterohaemorrhagic Escherichia coli infection,525060016 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Francisella,589965472 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Francisella.Tularaemia,980168338 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Francisella.Tularaemia.Ulceroglandular tularaemia,2066610452 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Francisella.Tularaemia.Oculoglandular tularaemia,510014594 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Francisella.Tularaemia.Pulmonary tularaemia,1791714431 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Francisella.Tularaemia.Gastrointestinal tularaemia,260090347 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Francisella.Tularaemia.Gastrointestinal tularaemia.Abdominal tularaemia,1054075577 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Francisella.Tularaemia.Generalised tularaemia,147024512 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Fusobacterium,1244998961 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Fusobacterium.Infections due to Vincent bacteria,557397464 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Fusobacterium.Infections due to Vincent bacteria.Tropical phagedaenic ulcer,126620013 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Haemophilus,835818116 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Haemophilus.Infections due to Haemophilus influenzae,1276453071 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Haemophilus.Infections due to Haemophilus influenzae.Pneumonia due to Haemophilus influenzae,732824952 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Haemophilus.Infections due to Haemophilus influenzae.Pneumonia due to Haemophilus influenzae.Early-onset pneumonia due to Haemophilus influenzae,594966149 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Haemophilus.Infections due to Haemophilus influenzae.Otitis due to haemophilus influenzae,1299340680 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Haemophilus.Infections due to Haemophilus influenzae.Acute bronchitis due to Haemophilus influenzae,971074877 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Haemophilus.Infections due to Haemophilus influenzae.Meningitis due to Haemophilus influenzae,1005770900 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Haemophilus.Infections due to non-influenzae Haemophilus,149793905 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Haemophilus.Infections due to non-influenzae Haemophilus.Chancroid,1357024926 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Haemophilus.Infections due to non-influenzae Haemophilus.Chancroid.Colonic infection due to Haemophilus ducreyi,1522434838 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Haemophilus.Infections due to non-influenzae Haemophilus.Chancroid.Chancroidal lymphadenitis,942690361 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Haemophilus.Infections due to non-influenzae Haemophilus.Brazilian purpuric fever,1966578342 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Haemophilus.Infections due to non-influenzae Haemophilus.Colonic infection due to Haemophilus ducreyi,1522434838 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Helicobacter,1014437109 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Helicobacter.Infection due to Helicobacter pylori,197225428 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Helicobacter.Infection due to Helicobacter pylori.Helicobacter pylori induced gastritis,88597691 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Helicobacter.Infection due to Helicobacter pylori.Helicobacter pylori associated gastric ulcer,1417758377 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Helicobacter.Infection due to Helicobacter pylori.Helicobacter pylori associated and drug-induced gastric ulcer,457169641 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Helicobacter.Infection due to Helicobacter pylori.Helicobacter pylori associated anastomotic ulcer,1614241774 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Helicobacter.Infection due to Helicobacter pylori.Helicobacter-pylori associated duodenitis,200296155 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Helicobacter.Infection due to Helicobacter pylori.Helicobacter-pylori associated duodenal ulcer,1358822175 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Helicobacter.Infection due to Helicobacter pylori.Helicobacter-pylori associated and drug-induced duodenal ulcer,1859513700 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Klebsiella,797324394 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Klebsiella.Granuloma inguinale,764124124 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Klebsiella.Granuloma inguinale.Genital granuloma inguinale,1024146816 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Klebsiella.Granuloma inguinale.Extragenital granuloma inguinale,177740802 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Klebsiella.Granuloma inguinale.Extragenital granuloma inguinale.Osteomyelitis due to Klebsiella granuloma inguinale,1268703376 
Special Views.Special tabulation list of infectious agents.Infectious diseases by infectious agent.Infections due to Bacteria.Infections due to Klebsiella.Meningitis due to Klebsiella pneumoniae,1327378915 
